,subject,activitylabel,"angle(tBodyAccJerkMean),gravityMean)","angle(tBodyAccMean,gravity)","angle(tBodyGyroJerkMean,gravityMean)","angle(tBodyGyroMean,gravityMean)","angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)",fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAcc-meanFreq()-X,fBodyAcc-meanFreq()-Y,fBodyAcc-meanFreq()-Z,fBodyAccJerk-mean()-X,fBodyAccJerk-mean()-Y,fBodyAccJerk-mean()-Z,fBodyAccJerk-meanFreq()-X,fBodyAccJerk-meanFreq()-Y,fBodyAccJerk-meanFreq()-Z,fBodyAccMag-mean(),fBodyAccMag-meanFreq(),fBodyBodyAccJerkMag-mean(),fBodyBodyAccJerkMag-meanFreq(),fBodyBodyGyroJerkMag-mean(),fBodyBodyGyroJerkMag-meanFreq(),fBodyBodyGyroMag-mean(),fBodyBodyGyroMag-meanFreq(),fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyGyro-meanFreq()-X,fBodyGyro-meanFreq()-Y,fBodyGyro-meanFreq()-Z,tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyAccJerkMag-mean(),tBodyAccMag-mean(),tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyroJerk-mean()-X,tBodyGyroJerk-mean()-Y,tBodyGyroJerk-mean()-Z,tBodyGyroJerkMag-mean(),tBodyGyroMag-mean(),tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tGravityAccMag-mean(),fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyAccJerk-std()-X,fBodyAccJerk-std()-Y,fBodyAccJerk-std()-Z,fBodyAccMag-std(),fBodyBodyAccJerkMag-std(),fBodyBodyGyroJerkMag-std(),fBodyBodyGyroMag-std(),fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tBodyAccJerk-std()-X,tBodyAccJerk-std()-Y,tBodyAccJerk-std()-Z,tBodyAccJerkMag-std(),tBodyAccMag-std(),tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyroJerk-std()-X,tBodyGyroJerk-std()-Y,tBodyGyroJerk-std()-Z,tBodyGyroJerkMag-std(),tBodyGyroMag-std(),tGravityAcc-std()-X,tGravityAcc-std()-Y,tGravityAcc-std()-Z,tGravityAccMag-std()
11,2,WALKING_DOWNSTAIRS,-0.3224181551,-0.4836351799,-0.1621885869,-0.1672706642,-0.4834736877,-0.5051656352,-0.1847529942,-0.5686250513,0.1707829804,0.0808333491,-0.4082274232,0.3078965903,-0.9377661272,-0.5381531309,-0.1837965628,-0.446749573,-0.7489589277,-0.6908040574,-0.7503147536,-0.3020787617,-0.0438890163,-0.9403617596,-0.9400685255,-0.9314383132,-0.9403927857,-0.9405558723,0.1080051855,0.2767440569,0.0192909859,-0.325907492,-0.3406935892,-0.7694145989,0.0041156858,0.3588049948,0.212135429,-0.1885759086,0.0899511205,0.2155863349,0.2242271097,-0.5307072394,-0.3381775781,-0.4558355297,-0.1551058783,0.2992308643,0.0523443765,0.284113107,-0.0226614158,0.2776153481,0.0463666814,-0.1168129424,0.262881789,-0.1028379081,-0.0627127619,-0.3407493099,0.1873804026,-0.0196318244,-0.7586911557,-0.7191709145,-0.7638571504,0.6027263881,-0.770761836,-0.7063829774,-0.4743456936,-0.6562918161,-0.6508452251,-0.3376371906,-0.5456825864,-0.3532428354,-0.4467583585,-0.9058746598,-0.2685035269,-0.1457759704,-0.6595512885,0.0854856612,0.6419641477,-0.8154369387,0.2185957531,-0.0484140354,0.0484925369,-0.1272196607,0.0329745175,0.0790410821,-0.0048232923,0.1873310864,-0.0581038499,0.0120717595
12,2,WALKING_UPSTARS,-0.4434281227,-0.447090845,-0.219713473,-0.0920206136,-0.4122522401,-0.1617572014,-0.3781776794,-0.5803727817,-0.2229438654,-0.2435541467,-0.6250909815,-0.1927980726,-0.9742846027,-0.8503838388,-0.6399769377,-0.7565810256,-0.8771478248,-0.5050339471,-0.8876963927,-0.670769231,-0.1958882389,-0.9344077398,-0.9237674538,-0.8780040569,-0.9359842596,-0.9257540923,0.4132661674,0.5237220602,-0.3122632744,-0.7297695854,-0.6515920725,-0.8991881877,0.0439565748,0.242502876,0.1574097324,-0.2886359385,-0.1073226795,-0.2059770453,0.0223930666,-0.4580308913,-0.3702032492,-0.57090452,-0.150537102,0.1871540758,-0.0240408099,0.2079013687,-0.0214121132,0.2471647904,-0.3043764065,-0.1525138995,0.1080272799,-0.1121210212,-0.3611068085,-0.2445284486,0.3199916298,-0.1963162895,-0.8495214035,-0.8892589485,-0.8874096556,0.420494161,-0.7943548356,-0.8444444427,-0.670586721,-0.735091404,-0.7497530317,-0.6396942631,-0.7999038258,-0.692208115,-0.7750809631,-0.9663990185,-0.7273702092,-0.3316435775,-0.8496877356,0.3688921109,0.4763433004,-0.6834398483,0.2570601449,-0.0850190977,-0.0037532111,-0.1571012953,0.0736689911,0.075136921,-0.0320883097,0.2821075543,-0.0828858001,0.0109036526
13,3,LAYING,-0.9583080873,-0.9482669544,-0.9515647515,-0.3228530129,-0.6539204989,-0.2818257518,-0.9976940168,-0.9974097771,-0.9779527352,-0.9710440127,-0.9837119047,-0.9781072873,-0.9998484981,-0.9997920568,-0.9993538981,-0.9996480839,-0.999751884,-0.6916390194,-0.9984235174,-0.9988830619,0.4887031852,-0.9825121931,-0.9812027497,-0.9648075439,-0.9832901484,-0.9821027958,0.9718772682,0.9771983163,-0.9791636245,-0.999557526,-0.9987403471,-0.9994543663,0.0852149232,-0.1897818852,0.1013207371,-0.086814337,-0.9727913461,-0.9642181765,0.2036113558,-0.1630090633,-0.858554759,-0.9408882992,0.1071859072,0.0731154861,-0.320137635,-0.3686313085,-0.0189556785,0.2755168527,-0.9827766392,-0.1013004775,-0.9620575445,-0.9636910348,-0.9852801242,-0.0792573267,0.1187058594,-0.061499623,-0.9994401821,-0.9997066185,-0.9997992731,-0.7527245405,-0.7398543186,-0.6903225802,-0.9850958156,-0.9894514426,-0.9848821205,-0.9988880927,-0.999185946,-0.9990994839,-0.9989968794,-0.9998847316,-0.9995959531,-0.9701672629,-0.9992218958,0.293472251,-0.9471745585,0.4141783052,0.2135279325,0.1160591195,0.070211354,0.1744633553,-0.1615976838,0.2189974229,-0.0718507159,0.8233966769,-0.1000444988,0.2101181495
14,3,SIITING,-0.9381723462,-0.9160339948,-0.9193543723,-0.3953982742,-0.6953844069,-0.150001021,-0.9661493127,-0.9662004779,-0.9704857231,-0.9564617567,-0.9771595725,-0.9698892388,-0.999769531,-0.9993590952,-0.9982762058,-0.9982557115,-0.9976116213,-0.3306632172,-0.9975190085,-0.9967750035,0.1390205825,-0.9573244579,-0.9039230083,-0.8977363183,-0.9582830958,-0.9072300156,0.9591655538,0.9685611431,-0.9684852292,-0.9988363298,-0.9969103915,-0.9988114715,-0.0056575564,-0.1496778538,0.1298550491,0.0170525294,-0.8953833502,-0.8703017,0.0992019645,-0.1240600393,-0.8554894308,-0.9215707627,0.0197737955,0.0787028707,-0.4680394009,-0.3267671683,-0.0035029984,0.2571975991,-0.971010121,-0.0983579203,-0.8566178121,-0.8751101754,-0.9741032063,-0.0323733315,0.0619906458,-0.0611712515,-0.9982013492,-0.9982232831,-0.9982167431,-0.649994265,-0.6811414391,-0.8538461538,-0.9785003035,-0.990906621,-0.9685302506,-0.9956528865,-0.9981706283,-0.9970915279,-0.9970971467,-0.9997191263,-0.9983136417,-0.9575506377,-0.998785755,-0.2479344944,0.7481383933,-0.9173690625,0.2321212206,0.2289787296,0.1862868314,-0.0252654694,-0.0158669736,0.0904299821,-0.0752410028,0.7806042339,-0.1036058891,0.0595475642
15,3,STANDING,-0.9014093692,-0.9395086638,-0.8920893493,-0.0600611426,-0.4104327657,-0.1788597158,-0.9894206289,-0.9872052523,-0.9507876652,-0.9439485472,-0.9755959495,-0.950330621,-0.9997028457,-0.9982203379,-0.9973663977,-0.9986934387,-0.9988473393,-0.4215440169,-0.9986815966,-0.9960325915,0.0247631068,-0.982020428,-0.9574253218,-0.9281615774,-0.9822183661,-0.9586262141,0.9522316115,0.9663798041,-0.9595126911,-0.9976354356,-0.9964124675,-0.9989678425,-0.0282998627,-0.3052091745,0.0468451078,-0.0713706441,-0.925430819,-0.9151433036,0.1590654244,-0.0033682221,-0.79700041,-0.9012551307,0.0267467847,0.2091237599,-0.1133784451,-0.1291291027,-0.0143376555,0.2800465133,-0.966742543,-0.1016217226,-0.8934493072,-0.9114190151,-0.9738052708,0.1435415265,-0.0229128857,0.1047721889,-0.9964376987,-0.9983155039,-0.9991353626,-0.6255317809,-0.7503966149,-0.8699453551,-0.9776878464,-0.9846365649,-0.9664044434,-0.9917854777,-0.9974351626,-0.998011519,-0.996361439,-0.9995183669,-0.997930932,-0.9012822675,-0.9985360984,-0.0843629867,0.8255205044,-0.8422120216,0.2453146118,0.0847467483,0.1725945187,-0.0530049184,-0.021694212,0.1684555055,-0.0585101918,0.7510948751,-0.0994602621,0.1030455852
16,3,WALKING,-0.5798753562,-0.6143060428,-0.4664117541,-0.2204695302,-0.5082265986,-0.4383896836,-0.5590151541,-0.8044208591,-0.2484127296,-0.0056149876,-0.5435291081,-0.1524792787,-0.9713221672,-0.8205416702,-0.6204208841,-0.7906291071,-0.9065261331,-0.8018241898,-0.9104373429,-0.4847249381,-0.1381078663,-0.9777715914,-0.9623556395,-0.952091795,-0.9782701816,-0.9623666093,0.0635016471,0.4495048021,-0.2618237314,-0.7226675131,-0.531047314,-0.8825891514,-0.1855632041,0.5427001833,0.0068901017,-0.2183606014,-0.2546903333,-0.3284289366,0.1696321797,-0.2691001162,-0.5137586116,-0.5924793903,-0.1164956894,0.0403203989,0.1594978187,0.069242189,-0.0171767844,0.2755674621,-0.360356726,-0.1126748598,-0.0699140652,-0.3874119943,-0.4090751895,-0.0895424886,0.0037993689,-0.0215572553,-0.871515664,-0.6911023476,-0.8962561593,0.4084039891,-0.8086763041,-0.7977011493,-0.5611626088,-0.8045918364,-0.7202598943,-0.7477404698,-0.8149120447,-0.2052125271,-0.8150145766,-0.9520041405,-0.5682204674,-0.4378457638,-0.8100242797,-0.0073585651,0.8291694548,-0.8849543205,0.23462764,0.1039938622,0.0887435738,-0.1226222867,0.0438267057,0.0430059695,-0.0779150937,0.4227312847,-0.0952398165,0.0583539724
17,3,WALKING_DOWNSTAIRS,-0.3344039893,-0.5280026612,-0.2152945012,-0.1574653621,-0.4639091274,-0.3510432254,-0.5101965113,-0.7845292145,-0.0503689448,-0.1477282401,-0.6135250743,0.0362261353,-0.9597384855,-0.657848238,-0.5248750702,-0.5390793868,-0.8548003296,-0.7130835014,-0.8894871202,-0.561327325,-0.102352758,-0.9500611296,-0.9460946378,-0.8999439478,-0.9508139908,-0.9468214629,0.3820366992,0.5984549518,-0.2052731595,-0.5622668221,-0.5795889645,-0.9009769453,0.0897884854,-0.1092175411,-0.0130671215,-0.1516058452,-0.0628126118,-0.0411340078,0.1642334048,-0.160532044,-0.2979975165,-0.6572482329,-0.0573595503,0.0788646291,0.0865180439,0.2974692996,-0.0193554079,0.2924234847,-0.0574100475,-0.1161398429,-0.0331503723,-0.3622402455,-0.1404604585,-0.0342871645,0.1597348939,-0.1722189281,-0.7586766786,-0.6778653653,-0.8514232422,0.4297285053,-0.7814351516,-0.7387755098,-0.6684139792,-0.7437577259,-0.7372855169,-0.5895236472,-0.742223786,-0.5495914861,-0.695642079,-0.973511828,-0.5413266984,-0.1290665743,-0.8262410565,-0.1880352563,0.8360153947,-0.9129017141,0.1461172227,0.0127416881,-0.0465015939,-0.2388337726,0.1921953711,-0.150139502,-0.0139358044,0.3734688832,-0.077870165,-0.1574219628
18,3,WALKING_UPSTARS,-0.4788702185,-0.6490763925,-0.3473218122,-0.0439521537,-0.3286754453,-0.0957961055,-0.4767348759,-0.79218966,-0.450128861,-0.2681915236,-0.7387058639,-0.3896102764,-0.9896028505,-0.860368079,-0.8609366937,-0.7542753466,-0.9300816181,-0.385645102,-0.9584718373,-0.6778805439,-0.1629439553,-0.9440408193,-0.9098259539,-0.9094696751,-0.9449017802,-0.9100297336,0.3755183007,0.6675896129,-0.4326434993,-0.8487946124,-0.7070772461,-0.9529357564,-0.114563087,0.2851244175,-0.1159033707,-0.128013881,-0.184014895,-0.3335974325,-0.0876445099,-0.4048970234,-0.3285956925,-0.7160116478,-0.1410080964,0.0945691119,0.1655947399,0.1650817466,-0.0324109411,0.2608198731,-0.3131234376,-0.1100648634,0.0116280813,-0.3697546041,-0.3590189225,0.0783857424,0.1013276579,-0.1348431747,-0.8464626949,-0.8503313658,-0.9308879858,0.2727117291,-0.8020776351,-0.7988700564,-0.7775569749,-0.8021511978,-0.7489046375,-0.6138199217,-0.8163519036,-0.6937830039,-0.7833259183,-0.9826131731,-0.8668666639,-0.3782166818,-0.9393951519,0.2853629798,0.6948175656,-0.7411786653,0.2168763888,-0.1192242347,-0.0300539814,-0.4105434456,0.3150256264,-0.0743172053,-0.1392754056,0.4088652844,-0.1155105695,-0.0579040322
19,4,LAYING,-0.9539479991,-0.9114391226,-0.9302364626,0.0002457082,-0.283913752,0.2899557351,-0.9922334811,-0.9974968731,-0.969462442,-0.9443668817,-0.9802612363,-0.9754572102,-0.9999340102,-0.9996719291,-0.9983538117,-0.9933176963,-0.9986207178,-0.4365732349,-0.9985668383,-0.9950066487,0.3415313106,-0.9211999659,-0.9698166357,-0.9761766089,-0.9252866385,-0.9716968841,0.9433168754,0.9731634448,-0.970226542,-0.9990262978,-0.9939557157,-0.999047582,0.0563616373,0.0374708036,0.2322719976,-0.1671996512,-0.9545576031,-0.9312922166,0.2212660442,-0.0096229655,-0.8512049998,-0.9383923706,0.1391274339,-0.0360358732,-0.3210176805,-0.2304990275,-0.0150031841,0.263559215,-0.9541937389,-0.1106881503,-0.9417140424,-0.9626673148,-0.9579495983,0.0630894686,-0.0809258702,0.1253919205,-0.9994415961,-0.9986127769,-0.9985127089,-0.7585362751,-0.9139784946,-0.7074074068,-0.9821719191,-0.9907764939,-0.9727119793,-0.999015803,-0.9971804556,-0.9932509483,-0.9969295339,-0.999881812,-0.9982075094,-0.9672037365,-0.9987672817,-0.2278565471,-0.9935907096,0.6841710885,0.2169193018,0.1318303279,0.0949270001,0.2256642137,-0.187825587,0.2251226051,-0.0930128181,0.8341400033,-0.1050198777,0.1090367241
20,4,SIITING,-0.9379306484,-0.9277962168,-0.9260633138,-0.2917378345,-0.5989040857,-0.0341950968,-0.9773597006,-0.9894997178,-0.9750057642,-0.949293158,-0.9816994482,-0.9732462486,-0.9999042882,-0.9997232848,-0.9990073418,-0.9994585868,-0.9983638744,-0.1341260748,-0.9987038842,-0.997192693,0.1101204811,-0.9814052948,-0.9327271039,-0.9509492546,-0.9816041612,-0.9345936044,0.9447601558,0.973322238,-0.9703332842,-0.9993677058,-0.996678511,-0.9992851142,-0.1102153881,0.040066196,0.2606864559,0.0482202703,-0.93569482,-0.9144078448,0.115988404,-0.0912306257,-0.8644742466,-0.9352546894,-0.0316951572,0.132246294,-0.4358493456,-0.2911789074,-0.0071630652,0.2715382799,-0.980309931,-0.1058745959,-0.8902239811,-0.9322030066,-0.9826360798,0.0264100074,0.0171545087,0.0219707732,-0.999407267,-0.9992058462,-0.9985756822,-0.6941302309,-0.6567741934,-0.865333333,-0.9847740532,-0.9871977796,-0.9785831738,-0.9964498524,-0.9985384732,-0.9971790642,-0.9971667524,-0.9999146202,-0.9992160362,-0.9605896358,-0.999134856,-0.2573812495,0.6702942146,-0.7974256164,0.2531797807,0.2560663355,0.1836273286,-0.0126379713,0.0068347081,0.0629819105,-0.0894300611,0.772808495,-0.0969494842,0.0443612451
21,4,STANDING,-0.9030902371,-0.9295687864,-0.9009821005,-0.0219086483,-0.3730244359,-0.0949815962,-0.9750481398,-0.9851873959,-0.9724623248,-0.9440753089,-0.9762295055,-0.9695321736,-0.9994383052,-0.9996803141,-0.9984064682,-0.9989315932,-0.9973615434,0.0589242328,-0.9980024961,-0.9969767318,0.1668938259,-0.9729083559,-0.9176134648,-0.8994047753,-0.9734257911,-0.9183837218,0.9493539298,0.9674539104,-0.9635680923,-0.9989273134,-0.9965148036,-0.9990040577,-0.0570638398,0.0324714978,0.2523092901,-0.126085765,-0.9064780518,-0.8909766834,0.1120034564,0.0679274806,-0.8088845777,-0.919297667,-0.004952557,0.1767090223,-0.1539983277,-0.1792850489,-0.009489111,0.2804997459,-0.97692058,-0.0961574906,-0.8615973788,-0.8968805384,-0.9794617495,0.1642476874,-0.1221554905,0.1963614887,-0.9978703964,-0.9977835345,-0.9978571048,-0.6200699154,-0.7004608295,-0.9476190473,-0.9779112177,-0.9873696488,-0.9706200413,-0.9968548346,-0.9982432911,-0.9969732798,-0.9969639446,-0.9996395021,-0.998668935,-0.905464162,-0.999079705,-0.4197350471,0.8808400616,-0.989804388,0.2623735501,0.2399409613,0.2183953186,-0.0998066364,0.0607609644,-0.0182395257,-0.0618248506,0.7534920398,-0.1030578941,-0.0623043504
22,4,WALKING,-0.6309661052,-0.690054683,-0.4977922011,-0.3069565339,-0.6640654197,-0.3331444092,-0.5655426285,-0.90783258,-0.3815581013,-0.2099000063,-0.7723590873,-0.1932706636,-0.9731326275,-0.8457105552,-0.63539842,-0.8438542277,-0.9124439362,-0.6599908927,-0.963116376,-0.6646048478,0.1277641127,-0.9838264948,-0.967963221,-0.962968112,-0.9843229285,-0.9687891037,0.3013394058,0.7406564562,-0.386566949,-0.7482600003,-0.686373054,-0.9647732422,-0.0022853185,-0.335381978,0.4561367636,0.0146497889,-0.3120505742,-0.5276791032,-0.0248401983,0.3496170156,-0.5005986633,-0.7784193262,-0.2013684787,0.2908486066,0.1947444924,0.2230394439,-0.0148399475,0.2785820152,-0.4408299713,-0.1114030649,-0.0788267368,-0.5862528068,-0.4632408068,-0.1619752987,0.0742182606,0.152922233,-0.8863944257,-0.8808570763,-0.915094878,0.1926925604,-0.74193548,-0.73333333,-0.7999904085,-0.8216395698,-0.779703379,-0.6298424793,-0.7533003902,-0.7518504747,-0.7211925245,-0.9911078203,-0.6652432753,-0.3733845407,-0.9431203675,-0.4903718648,0.9010901647,-0.9895804192,0.3421551366,0.0696545976,0.0297418067,0.0869248052,0.0018752933,-0.0935923043,-0.0726905279,0.4717643938,-0.1153215565,-0.1120278798
23,4,WALKING_DOWNSTAIRS,-0.4506867827,-0.6562275653,-0.3466062928,-0.1504524976,-0.4799085681,-0.2235673747,-0.6791139547,-0.85640696,-0.2004080921,-0.1772020943,-0.6688673344,-0.0602934957,-0.971157594,-0.7061764893,-0.5993277951,-0.4733358621,-0.8503974082,-0.7365743269,-0.9210673993,-0.6530742,0.1487148089,-0.9552588813,-0.9320660411,-0.9377537944,-0.9562837038,-0.9316153616,0.3374458398,0.5843442304,-0.2404338205,-0.6230670369,-0.6152956122,-0.9247380318,0.0141781202,-0.0405971714,0.5215941524,-0.0966567596,-0.0491616727,-0.0819559041,-0.0399282354,-0.1068737551,-0.4148770753,-0.7605919689,-0.0523999669,0.1501881322,0.1065968863,0.123504742,-0.0098020085,0.2799653296,0.0111935496,-0.1067775246,-0.218598325,-0.4791859771,-0.041719896,-0.2589571263,0.3501943777,-0.3013836916,-0.8639535738,-0.8122641602,-0.8606958933,0.3644200587,-0.7835125416,-0.5274074073,-0.715994252,-0.7335814165,-0.6812597353,-0.8087032724,-0.8085514176,-0.5733335193,-0.7810055682,-0.9932402471,-0.7669514711,-0.2402988934,-0.8991803307,-0.5213928833,0.8584744898,-0.993766162,0.2033635198,-0.1619051108,-0.2271773187,-0.2621508066,0.2181900992,-0.137471547,-0.0704025952,0.3879413616,-0.0921282735,-0.0994645889
24,4,WALKING_UPSTARS,-0.5294302608,-0.3046519343,-0.2997794079,-0.0446021155,-0.3670612198,0.3075600246,-0.555352861,-0.7943304388,-0.40297778,-0.3145250308,-0.762772175,-0.3115546819,-0.9862364033,-0.7973683363,-0.8478273771,-0.6736751363,-0.9317961746,-0.1758506451,-0.9589065721,-0.7237733752,0.0841675383,-0.9584952356,-0.923376019,-0.9196194533,-0.9598931729,-0.9232751908,0.4447085707,0.7062992237,-0.4049399794,-0.802199089,-0.7282613983,-0.9583534194,-0.2915789808,-0.19959644,0.3042266462,-0.0566491326,-0.1537039354,-0.2120123005,-0.139433004,-0.1193008196,-0.4130859394,-0.7344226456,-0.3086309918,0.495848349,0.233270493,0.2071756209,-0.0319804296,0.2708766967,-0.2049330429,-0.1142194555,-0.0666899105,-0.3721377777,-0.3082030369,0.0558189659,-0.0248244682,0.0747129924,-0.8724548837,-0.8990350912,-0.9370829444,0.2451297754,-0.8101736944,-0.7705128213,-0.8110992167,-0.8265144756,-0.7204545019,-0.6325036425,-0.831995335,-0.7673011404,-0.7787344704,-0.9966895163,-0.8633406135,-0.3710689925,-0.9500297087,-0.2416371069,0.8546850223,-0.9090201015,0.2573264838,-0.1896773268,0.0535422664,-0.457121096,0.3088555326,-0.125799948,-0.0859471684,0.3689864177,-0.1314720713,0.0044018418
25,5,LAYING,-0.9630511869,-0.936456721,-0.9469383006,-0.1283437918,-0.4515409575,-0.0338080428,-0.9985044302,-0.9984106904,-0.9783493692,-0.96624258,-0.986135599,-0.9814333608,-0.9998228908,-0.9998379781,-0.9995033581,-0.9972653692,-0.9997043594,-0.2556941628,-0.9994103987,-0.9988651346,0.2636446919,-0.9456953362,-0.9859640538,-0.977076645,-0.9500406031,-0.9870268217,0.9724563852,0.9815111046,-0.9799485119,-0.9996336052,-0.9985793302,-0.9996063871,-0.020804767,0.1863545377,0.0832932545,0.0644917514,-0.9667778829,-0.9586127863,0.1943110533,0.207180432,-0.8632616065,-0.9425555627,0.0974295369,0.1222344894,-0.3375399188,-0.3428334064,-0.0183042123,0.2783343256,-0.9659345096,-0.1079376037,-0.9692956133,-0.9685625163,-0.9690619004,-0.367578392,0.3401309406,-0.2175960504,-0.9998113119,-0.9997382983,-0.9997633033,-0.8101706671,-0.8933002488,-0.4307692308,-0.9874852638,-0.99065808,-0.9812374292,-0.9996191037,-0.9991971535,-0.9987576502,-0.9991932494,-0.9999344485,-0.9993615552,-0.9757974917,-0.999566436,-0.3744316763,-0.9981296637,0.8265437388,0.1302060585,0.1356044221,0.0149938978,0.2532251077,-0.2171670567,0.210111169,-0.0798709596,0.8298958613,-0.102114125,0.1546147233
26,5,SIITING,-0.9367837041,-0.9446524884,-0.9343016466,-0.4153819422,-0.6819494313,-0.2361534528,-0.9820134857,-0.9926946727,-0.970322433,-0.954464442,-0.97602233,-0.971191878,-0.9999269507,-0.9996405791,-0.99900606,-0.999588953,-0.999218677,-0.3432274373,-0.9988000466,-0.997721278,0.1430068576,-0.9831375416,-0.9399429798,-0.9450089995,-0.9832954395,-0.9416751202,0.9609987327,0.9671433311,-0.9688986384,-0.999333967,-0.9977633268,-0.999104612,0.0765086065,-0.0361512887,0.4122352338,0.2391883483,-0.9379783225,-0.9209390277,0.1467217184,-0.211798727,-0.8618271243,-0.9252226625,0.0253037671,-0.0093403974,-0.3445226884,-0.2678296348,-0.0099008353,0.2736941395,-0.980945022,-0.1085403003,-0.904335121,-0.9260947402,-0.9837963814,-0.1154966013,0.1393470104,-0.0928239799,-0.9992197352,-0.9988309959,-0.9992954516,-0.6320337093,-0.5762463343,-0.7787878783,-0.9784493227,-0.9885635975,-0.9799230534,-0.9972385123,-0.9985713843,-0.9980233741,-0.997289915,-0.9996447898,-0.9990350441,-0.9571172518,-0.9988835698,-0.1924875622,0.7008340836,-0.8508286832,0.2457960358,0.2120057498,0.2405954987,0.0351068995,-0.0560777289,0.1069826995,-0.083548408,0.7761401652,-0.0889747666,0.1482590123
27,5,STANDING,-0.8922259713,-0.9394032838,-0.9006716307,-0.2378217119,-0.5738195852,-0.2511487162,-0.9780156764,-0.9787379073,-0.9597937591,-0.9362026007,-0.9680723013,-0.957031335,-0.9997392613,-0.9991402021,-0.9976523952,-0.9985649375,-0.9981062916,-0.1405612736,-0.9976859911,-0.9959764105,0.1386384366,-0.9740882061,-0.9319739434,-0.9146084957,-0.9744942905,-0.9322691888,0.9411393098,0.9514009211,-0.9567068343,-0.9983148661,-0.9959704159,-0.9984438859,-0.0502214097,0.1171726159,-0.0259885225,-0.0357211981,-0.9061047011,-0.8797738013,0.1961020522,-0.1396626636,-0.8070553796,-0.9020438955,0.0070615194,0.079687983,-0.2507341758,-0.0819825606,-0.0070041855,0.2825443909,-0.9685918157,-0.1021710957,-0.8694399134,-0.8693273218,-0.9740831311,0.0015242279,0.0785726013,-0.0492029188,-0.9967239661,-0.9976075834,-0.9984213025,-0.5531366148,-0.6013824882,-0.9523809521,-0.9700032157,-0.9837940882,-0.965049955,-0.9952956116,-0.9971169895,-0.9969952511,-0.9962176236,-0.9991701677,-0.9980355689,-0.9096618023,-0.9979459314,-0.5697039884,0.8913111177,-0.9943130564,0.2618444439,0.2493885803,0.210487731,-0.0630580568,0.0242971234,0.068858201,-0.050987505,0.7375494073,-0.0922249863,0.0392493986
28,5,WALKING,-0.5325699627,-0.5691832174,-0.3559330836,-0.1125529456,-0.4121647686,-0.3946087229,-0.4111186609,-0.8444612659,-0.2838070174,-0.0545213604,-0.6334299957,-0.2014205978,-0.983128883,-0.773112482,-0.7386380577,-0.7364185952,-0.9103260677,-0.6153173046,-0.915312383,-0.5023763559,0.0024762363,-0.9793483814,-0.9615854748,-0.9645808039,-0.9799426382,-0.9621082641,0.1611982143,0.603202448,-0.2935246943,-0.7452688923,-0.5779136861,-0.9160886864,0.2164946245,-0.1481945042,0.183207021,-0.1122173081,-0.1583386744,-0.3771787334,0.0026165025,0.1136761551,-0.5218694552,-0.5953019232,-0.090757618,0.1558471663,0.1737471757,0.2221670243,-0.0172850317,0.2778423463,-0.2940985342,-0.1077417765,0.0767484028,-0.4570214363,-0.3242114248,-0.1973773754,0.0138942083,-0.0147824974,-0.8832092248,-0.6130665801,-0.9033295195,0.3368782202,-0.7753456188,-0.6690476182,-0.6573137932,-0.776224185,-0.7476147298,-0.6028842196,-0.5835214216,-0.6482494377,-0.4726791876,-0.9190933859,-0.7273870666,-0.3726687496,-0.8868670759,-0.6973075966,0.9239635739,-0.9838692311,0.256715339,0.0498655675,-0.0797060156,-0.1466588442,0.1223284751,-0.0077420641,-0.069013525,0.2471463949,-0.0888408355,0.0067397248
